mean_est,min_est,max_est,var_est,mean_se,min_se,max_se,var_se,mean_ci_lb,min_ci_lb,max_ci_lb,var_ci_lb,mean_ci_ub,min_ci_ub,max_ci_ub,var_ci_ub,mean_zval,min_zval,max_zval,var_zval,mean_pval,min_pval,max_pval,var_pval,mean_q_stat,min_q_stat,max_q_stat,var_q_stat,mean_q_pval,min_q_pval,max_q_pval,var_q_pval,mean_tau2,min_tau2,max_tau2,var_tau2,experiment_parameters_data_strategy_measurements_sigma_0_2,journal_parameters_max_pubs,simulation_parameters_progress,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_stashing_policy_0,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_n_conditions,researcher_parameters_hacking_strategies_0_0_0_num,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,researcher_parameters_hacking_strategies_0_0_2_1,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_1,experiment_parameters_data_strategy_measurements_sigma_3_3,researcher_parameters_research_strategy_initial_selection_policies_1_1,researcher_parameters_hacking_strategies_0_1_2_1,researcher_parameters_hacking_strategies_0_1_0_n_attempts,researcher_parameters_hacking_strategies_0_1_1_0_1,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,researcher_parameters_hacking_strategies_0_1_0_num,experiment_parameters_test_strategy_name,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_means_3,experiment_parameters_data_strategy_measurements_sigma_0_0,experiment_parameters_n_reps,experiment_parameters_test_strategy_alpha,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_data_strategy_measurements_means_0,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_0_order,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,researcher_parameters_hacking_strategies_0_0_0_target,researcher_parameters_research_strategy_initial_selection_policies_1_0,simulation_parameters_save_pubs_per_sim_summaries,researcher_parameters_research_strategy_initial_selection_policies_1_2,experiment_parameters_data_strategy_measurements_sigma_3_1,experiment_parameters_data_strategy_measurements_sigma_3_0,simulation_parameters_save_rejected,simulation_parameters_n_sims,simulation_parameters_save_all_pubs,researcher_parameters_hacking_strategies_0_1_1_0_0,researcher_parameters_hacking_strategies_0_0_1_0_1,researcher_parameters_hacking_strategies_0_0_0_n_attempts,journal_parameters_review_strategy_alpha,journal_parameters_review_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_3,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,researcher_parameters_hacking_strategies_0_1_0_multipliers_0,researcher_parameters_probability_of_being_a_hacker,simulation_parameters_update_config,simulation_parameters_save_meta,researcher_parameters_hacking_strategies_0_1_1_0_2,researcher_parameters_hacking_strategies_0_1_0_target,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,researcher_parameters_research_strategy_initial_selection_policies_0_0,researcher_parameters_hacking_strategies_0_1_0_min_observations,simulation_parameters_save_overall_summaries,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_hacking_strategies_0_0_1_0_0,researcher_parameters_research_strategy_initial_selection_policies_0_1,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_n_obs,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,researcher_parameters_research_strategy_initial_selection_policies_0_2,experiment_parameters_data_strategy_measurements_sigma_1_2,simulation_parameters_output_prefix,experiment_parameters_test_strategy_alternative,researcher_parameters_hacking_strategies_0_0_1_0_2,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_sigma_1_3,experiment_parameters_n_dep_vars,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,researcher_parameters_hacking_strategies_0_1_0_name,experiment_parameters_data_strategy_name,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_sigma_0_3,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_master_seed,researcher_parameters_hacking_strategies_0_0_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2,experiment_parameters_effect_strategy_name,researcher_parameters_hacking_strategies_0_0_0_name,experiment_parameters_test_strategy_var_equal,experiment_parameters_data_strategy_measurements_sigma_3_2,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0
1.309433,1.058537,1.8619860000000001,0.010938,0.178263,0.14521099999999998,0.230492,0.000106,0.9600420000000001,0.697767,1.553192,0.012513,1.658822,1.4144889999999999,2.1707799999999997,0.010176000000000001,7.380114,5.440075,11.818327,0.693874,0.0,0.0,0.0,0.0,4.992076,0.8866059999999999,34.947468,12.670145,0.98935,0.052642999999999995,1.0,0.004922,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,1.0,1.0,5,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,1.0,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,40d68231-b34e-41c3-936a-b468720331b5,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.9,RandomEffectEstimator,0.1,1628085504381362,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.328946,0.10413,0.512279,0.003168,0.183342,0.16685,0.20314400000000002,3.7e-05,-0.030398,-0.27928800000000004,0.16811700000000002,0.003556,0.68829,0.47680900000000004,0.8624040000000001,0.003068,1.7980209999999999,0.532295,2.917374,0.104876,0.087122,0.0035299999999999997,0.594522,0.003849,1.9253189999999998,0.49035100000000004,4.369986,0.409681,1.0,0.999992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),25,TTest,min(pvalue),off,0.1,1.0,1,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.1,25,,effect > 0,,,effect > 0,0.0,40f54689-cf36-409c-80cb-3832c670af07,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628085167282173,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.6281260000000001,0.5078199999999999,0.757903,0.001323,0.186454,0.17046,0.20772100000000002,3.4e-05,0.262682,0.14088699999999998,0.39561799999999997,0.001474,0.9935700000000001,0.8497899999999999,1.124303,0.001433,3.3722550000000004,2.6772560000000003,4.190404,0.050688,0.000982,2.8000000000000003e-05,0.007423000000000001,1e-06,0.757303,0.115749,2.671741,0.135216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),25,TTest,min(pvalue),off,0.30000000000000004,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.30000000000000004,25,,effect > 0,,,effect > 0,0.0,411f3d27-7630-40f8-b3c5-7bbc96e45cf6,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.9,RandomEffectEstimator,0.1,1628087630401769,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.451262,1.2475399999999999,1.7831849999999998,0.007633,0.16364800000000002,0.132992,0.222255,6.4e-05,1.1305180000000001,0.906035,1.470999,0.008665,1.7720060000000002,1.5716780000000001,2.12738,0.007092,8.897378999999999,7.098259,13.020792,0.636373,0.0,0.0,0.0,0.0,4.186592,0.448205,39.141693,11.680847,0.992115,0.019142,1.0,0.004302,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,0.7000000000000001,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.7000000000000001,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,41466af3-2266-49e6-a6bc-8869cb8d87f9,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628088420283396,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.729049,1.457778,2.267758,0.019122999999999998,0.194744,0.106645,1.132657,0.00609,1.347357,0.047791,1.9344189999999999,0.025507,2.1107400000000003,1.774803,4.487726,0.05952999999999999,9.584732,2.002157,20.098894,4.268237999999999,6.4e-05,0.0,0.045268,2e-06,36.521060999999996,0.423196,1664.614502,6805.001465,0.595316,0.0,1.0,0.20204,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),5,TTest,min(pvalue),off,0.8,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.8,5,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,4198f03f-7ab0-4365-bdce-530fe5a549db,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0,RandomEffectEstimator,0.1,1628088132758361,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.671922,0.568913,0.804108,0.001212,0.181023,0.161662,0.20514200000000002,4.2e-05,0.317123,0.1908,0.46483199999999997,0.0014470000000000002,1.02672,0.9188350000000001,1.143385,0.001303,3.7171819999999998,2.937792,4.645242,0.059579999999999994,0.000294,3e-06,0.0033060000000000003,0.0,0.7217439999999999,0.144844,3.291389,0.148796,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),20,TTest,min(pvalue),off,0.2,1.0,5,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.2,20,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,41a9e84d-bee2-4d90-9439-aa6fd0ca220a,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0,RandomEffectEstimator,0.1,1628086788801464,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.689609,1.362152,2.223799,0.020561000000000003,0.191849,0.122495,0.698665,0.005266,1.313592,0.5292479999999999,1.7139060000000002,0.021332,2.065629,1.675961,3.267964,0.060249000000000004,9.476545,2.717477,15.254245999999998,4.050876000000001,2.1e-05,0.0,0.0065780000000000005,0.0,34.800940999999995,0.7557699999999999,622.8007809999999,3644.762207,0.6087279999999999,0.0,1.0,0.202099,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),5,TTest,min(pvalue),off,0.7000000000000001,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.7000000000000001,5,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,41bef7d0-adc4-4bc5-86fa-96929050bf44,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628085843660168,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.174425,1.053301,1.331291,0.001745,0.17788299999999999,0.160158,0.198757,3.7e-05,0.82578,0.7012729999999999,0.979215,0.002038,1.5230709999999998,1.405329,1.6833669999999998,0.001739,6.611274000000001,5.540083999999999,7.768366,0.123997,0.0,0.0,0.0,0.0,0.992936,0.17560499999999998,5.172388,0.264354,1.0,0.9999620000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),20,TTest,min(pvalue),off,0.7000000000000001,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.7000000000000001,20,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,41c0a63d-b1c6-4451-aa23-7edd7f6563a5,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.99,RandomEffectEstimator,0.1,1628086882929039,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.9450729999999999,0.800233,1.167632,0.0034170000000000003,0.191492,0.169239,0.211369,4.8e-05,0.569757,0.390427,0.800335,0.004016,1.320389,1.162568,1.534928,0.003187,4.94473,3.808033,6.478848,0.155644,3e-06,0.0,0.00014,0.0,1.764068,0.271789,6.202343,0.6173649999999999,0.9999979999999999,0.9998049999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),20,TTest,min(pvalue),off,0.8,1.0,5,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.8,20,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,42219b37-eff8-4895-91de-d1fdda12b98d,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.95,RandomEffectEstimator,0.1,1628087189661606,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.804711,1.384083,2.256541,0.026018,0.200405,0.123537,1.396323,0.005272,1.411923,-0.597727,1.9765169999999999,0.040892000000000005,2.197499,1.7509139999999999,4.875758,0.051648,9.621632,1.531892,17.594711,4.785448000000001,0.000132,0.0,0.125549,1.6e-05,39.041336,1.349749,3426.365967,13290.883789,0.46979,0.0,1.0,0.169232,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),5,TTest,min(pvalue),off,1.0,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,1.0,5,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,4281afce-9e6c-418e-989b-8bb0df0aed5d,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.5,RandomEffectEstimator,0.1,1628086838254227,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.4035790000000001,1.164628,1.821177,0.007201999999999999,0.156005,0.13332,0.190576,6.3e-05,1.097815,0.857678,1.559809,0.008431000000000001,1.709342,1.471578,2.082545,0.006453,9.03081,7.152144,13.656781,0.713639,0.0,0.0,0.0,0.0,4.680865,0.41496700000000003,44.247955,11.779815,0.992648,0.004908,1.0,0.003942,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,0.4,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.4,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,428ce23b-350c-4ad4-9dee-02730af44514,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.9,RandomEffectEstimator,0.1,1628086551502596,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.6168560000000001,0.5416949999999999,0.710441,0.000727,0.201844,0.19228399999999998,0.21117600000000003,9e-06,0.22124899999999997,0.143034,0.307717,0.000807,1.012462,0.940356,1.113165,0.000717,3.057055,2.661697,3.533409,0.021657,0.002487,0.00041,0.007775,1e-06,0.39597899999999997,0.109027,0.865957,0.015057,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),100,TTest,min(pvalue),off,0.6000000000000001,1.0,1,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.6000000000000001,100,,effect > 0,,,effect > 0,0.0,42d244fd-7230-4a44-8b55-3f802a72aee4,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0,RandomEffectEstimator,0.1,1628088403006996,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.059393,0.885338,1.279565,0.0037770000000000004,0.19553299999999998,0.176315,0.21685100000000002,3.8e-05,0.6761550000000001,0.48077299999999995,0.913518,0.004229999999999999,1.442631,1.25987,1.6456119999999999,0.003614,5.425395,4.281864,6.851303999999999,0.151386,0.0,0.0,1.9e-05,0.0,2.064371,0.749343,6.621736,0.507497,0.9999979999999999,0.999657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),25,TTest,min(pvalue),off,1.0,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,1.0,25,,effect > 0,,,effect > 0,0.0,4309462b-fd48-4b71-9147-823f8ff42481,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.9,RandomEffectEstimator,0.1,1628086970609410,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.334536,0.228515,0.432054,0.001234,0.18344100000000002,0.170902,0.196838,1.4000000000000001e-05,-0.025001,-0.139294,0.095303,0.001411,0.694074,0.590677,0.781656,0.001166,1.8253810000000001,1.236688,2.5146479999999998,0.041684,0.073699,0.011915,0.216203,0.001104,0.9023459999999999,0.09702999999999999,2.33685,0.088711,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),100,TTest,min(pvalue),off,0.0,1.0,1,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.0,100,,effect > 0,,,effect > 0,0.0,433d49a6-17ad-4e0e-be95-876f9afdaaec,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.99,RandomEffectEstimator,0.1,1628088340388969,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.607661,1.205606,2.07082,0.024121,0.18316400000000002,0.09275800000000001,0.646305,0.0029010000000000004,1.248666,0.367996,1.6986119999999998,0.027377,1.9666560000000002,1.526291,2.901466,0.043153,9.216303,2.5293490000000003,19.628489000000002,3.419653,1.4999999999999999e-05,0.0,0.011427,0.0,31.275843,0.5895130000000001,490.40966799999995,1567.701416,0.526245,0.0,1.0,0.168462,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),5,TTest,min(pvalue),off,0.6000000000000001,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.6000000000000001,5,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,4386b8b6-0807-4bf7-98b5-7c164a6073a3,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628087987662393,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.207134,0.9785659999999999,1.5597590000000001,0.006640999999999999,0.153201,0.112477,0.209488,7.7e-05,0.906867,0.680365,1.29894,0.007943,1.507403,1.252213,1.8205790000000002,0.005928,7.917136999999999,5.92795,12.636141,0.704607,0.0,0.0,0.0,0.0,4.230279,0.6412220000000001,44.358513,8.504589999999999,0.9949180000000001,0.004759,1.0,0.003124,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,0.0,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.0,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,43b7b76a-7685-4106-8a8f-9b31a714cf82,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.99,RandomEffectEstimator,0.1,1628087974373291,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.3087030000000002,1.052453,1.67992,0.010468,0.17846900000000002,0.11948800000000001,0.20955900000000002,0.000113,0.95891,0.683541,1.346333,0.012227,1.658496,1.416169,2.0135080000000003,0.009577,7.370763,5.462031,11.569477000000001,0.712666,0.0,0.0,0.0,0.0,4.682601999999999,0.723815,22.269576999999998,7.963233,0.99582,0.504031,1.0,0.000728,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,1.0,1.0,5,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,1.0,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,441f71f8-56fe-406a-90f0-b4f14fbf6e68,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.95,RandomEffectEstimator,0.1,1628087375719269,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
