mean_est,min_est,max_est,var_est,mean_se,min_se,max_se,var_se,mean_ci_lb,min_ci_lb,max_ci_lb,var_ci_lb,mean_ci_ub,min_ci_ub,max_ci_ub,var_ci_ub,mean_zval,min_zval,max_zval,var_zval,mean_pval,min_pval,max_pval,var_pval,mean_q_stat,min_q_stat,max_q_stat,var_q_stat,mean_q_pval,min_q_pval,max_q_pval,var_q_pval,mean_tau2,min_tau2,max_tau2,var_tau2,experiment_parameters_data_strategy_name,researcher_parameters_hacking_strategies_0_1_0_min_observations,simulation_parameters_n_sims,researcher_parameters_hacking_strategies_0_1_0_multipliers_3,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_hacking_strategies_0_0_1_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,simulation_parameters_master_seed,experiment_parameters_data_strategy_measurements_sigma_2_3,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_data_strategy_measurements_sigma_2_2,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,researcher_parameters_research_strategy_initial_selection_policies_1_2,researcher_parameters_hacking_strategies_0_0_1_0_1,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_initial_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_3_2,researcher_parameters_hacking_strategies_0_0_0_n_attempts,journal_parameters_max_pubs,researcher_parameters_hacking_strategies_0_1_0_n_attempts,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_3_1,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_research_strategy_initial_selection_policies_0_1,experiment_parameters_data_strategy_measurements_dist,simulation_parameters_save_pubs_per_sim_summaries,researcher_parameters_hacking_strategies_0_1_0_multipliers_4,researcher_parameters_hacking_strategies_0_0_2_0,journal_parameters_meta_analysis_metrics_0_name,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,simulation_parameters_progress,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_review_strategy_name,researcher_parameters_hacking_strategies_0_1_2_1,simulation_parameters_log_level,researcher_parameters_hacking_strategies_0_1_0_stopping_condition_0,experiment_parameters_data_strategy_measurements_means_3,experiment_parameters_data_strategy_measurements_sigma_1_2,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_probability_of_being_a_hacker,experiment_parameters_n_obs,researcher_parameters_hacking_strategies_0_1_0_name,experiment_parameters_data_strategy_measurements_sigma_1_1,simulation_parameters_output_path,researcher_parameters_hacking_strategies_0_1_1_0_1,simulation_parameters_save_rejected,experiment_parameters_data_strategy_measurements_sigma_1_3,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,experiment_parameters_test_strategy_name,simulation_parameters_save_meta,simulation_parameters_save_all_pubs,experiment_parameters_data_strategy_measurements_sigma_0_0,researcher_parameters_hacking_strategies_0_1_0_multipliers_2,researcher_parameters_hacking_strategies_0_1_0_order,researcher_parameters_hacking_strategies_0_0_0_target,experiment_parameters_data_strategy_measurements_sigma_3_3,experiment_parameters_n_conditions,journal_parameters_review_strategy_alpha,experiment_parameters_data_strategy_measurements_sigma_2_1,experiment_parameters_test_strategy_alpha,journal_parameters_review_strategy_side,researcher_parameters_hacking_strategies_0_0_0_ratio,journal_parameters_meta_analysis_metrics_1_name,simulation_parameters_save_overall_summaries,researcher_parameters_hacking_strategies_0_0_1_0_2,researcher_parameters_research_strategy_initial_selection_policies_0_2,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_update_config,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_hacking_strategies_0_1_2_0,researcher_parameters_research_strategy_initial_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_0_target,researcher_parameters_hacking_strategies_0_1_0_multipliers_0,experiment_parameters_n_reps,researcher_parameters_hacking_strategies_0_1_0_num,simulation_parameters_output_prefix,experiment_parameters_test_strategy_alternative,journal_parameters_review_strategy_pub_bias_rate,researcher_parameters_hacking_strategies_0_1_1_0_0,experiment_parameters_data_strategy_measurements_sigma_0_2,researcher_parameters_hacking_strategies_0_0_0_name,experiment_parameters_data_strategy_measurements_sigma_3_0,experiment_parameters_effect_strategy_name,researcher_parameters_hacking_strategies_0_0_2_1,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_hacking_strategies_0_0_0_stopping_condition_0,experiment_parameters_data_strategy_measurements_sigma_1_0,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_n_dep_vars,experiment_parameters_data_strategy_measurements_means_0,researcher_parameters_research_strategy_initial_selection_policies_1_1,experiment_parameters_test_strategy_var_equal,experiment_parameters_data_strategy_measurements_sigma_0_3,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,researcher_parameters_hacking_strategies_0_1_0_multipliers_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_1_0_2,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0
1.962518,1.305325,2.547746,0.03935,0.209294,0.09704600000000001,0.692887,0.0035310000000000003,1.552308,0.406862,2.225278,0.056695,2.3727270000000003,1.604401,3.481267,0.04913,9.970907,2.5471619999999997,20.371859,6.659586999999999,1.4000000000000001e-05,0.0,0.01086,0.0,83.993752,16.768658,1066.866333,6547.85791,0.021572,0.0,0.8204469999999999,0.005644,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628088627117174,0.5,0.0,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.0,0.0,DL,1,5,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,5,24ec2d77-670c-45ee-bf3a-2264668f54e4,TwoSided,0.95,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
0.798289,0.679871,0.997632,0.001719,0.18634900000000001,0.163981,0.208923,5.3e-05,0.43305200000000005,0.30283699999999997,0.6586420000000001,0.002132,1.163525,1.056905,1.353161,0.001713,4.291968,3.4797550000000004,5.777687,0.091887,3.6e-05,0.0,0.000502,0.0,1.000718,0.12811199999999998,7.482837,0.333347,0.999999,0.999049,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628088880797145,0.5,0.5,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.5,0.0,DL,1,20,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.05,0.0,0.05,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,20,25791560-44db-407c-bd90-290a94ce88bf,TwoSided,0.75,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
2.755113,2.346222,3.182516,0.019163999999999997,0.160869,0.053935000000000004,0.900849,0.005807,2.439814,1.1156979999999999,2.8813419999999996,0.025593,3.070408,2.52967,4.672038,0.057347,19.438646,3.198459,53.018211,35.289375,2e-06,0.0,0.001382,0.0,59.194256,2.523591,2620.106934,15865.794922,0.33976100000000004,0.0,1.0,0.152639,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628084974491220,0.5,0.8,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.8,0.0,DL,1,5,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,5,25b4f333-c24f-4239-a14c-c14e537cd9f3,TwoSided,0.95,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
1.045699,0.8787370000000001,1.225886,0.001962,0.16681600000000002,0.1439,0.186412,4.9e-05,0.718745,0.54267,0.904542,0.002257,1.372652,1.214805,1.5472290000000002,0.002042,6.280673,5.124844,7.680211,0.153898,0.0,0.0,0.0,0.0,1.403275,0.397162,5.809,0.307252,1.0,0.99989,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628085894599975,0.5,0.4,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.4,0.0,DL,1,20,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,20,25c00a9a-bc72-4691-aa47-9768e625ec37,TwoSided,0.25,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
0.973454,0.812412,1.15142,0.0022760000000000002,0.17805,0.155788,0.19991099999999998,4.2e-05,0.624482,0.46322700000000006,0.820019,0.00252,1.322425,1.1460290000000002,1.482821,0.0023510000000000002,5.475186,4.41216,6.809695,0.11954000000000001,0.0,0.0,1e-05,0.0,1.4844190000000002,0.30146300000000004,4.629643,0.382626,1.0,0.999986,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628085910145692,0.5,0.6000000000000001,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.6000000000000001,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,25f7be96-d8b3-4728-bd64-af4d099c5d22,TwoSided,0.75,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
1.116894,0.964291,1.307485,0.0026260000000000003,0.19342,0.173316,0.21664099999999997,3.9e-05,0.737798,0.585354,0.9242610000000001,0.003026,1.495991,1.3315270000000001,1.691682,0.0025280000000000003,5.782223999999999,4.784649,7.093029,0.12569,0.0,0.0,2e-06,0.0,1.579749,0.42221000000000003,5.08667,0.423778,1.0,0.999967,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628087057805938,0.5,1.0,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,1.0,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,261c3ad5-f37a-4d70-9d07-bf1e76c90821,TwoSided,0.5,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
0.562792,0.498375,0.64062,0.000488,0.198322,0.18827,0.208287,1.2e-05,0.17408800000000002,0.11345799999999999,0.25521,0.00048600000000000005,0.9514959999999999,0.882289,1.02603,0.0005780000000000001,2.838308,2.5215419999999997,3.257809,0.013106999999999999,0.004796,0.001123,0.011684,3e-06,0.255316,0.07047300000000001,0.777066,0.008927,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628087126572582,0.5,0.5,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.5,0.0,DL,1,100,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,100,262983a5-8fc9-46df-a022-1f36f4a3ed6a,TwoSided,0,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
1.215537,1.132787,1.330912,0.001094,0.17071,0.14557799999999999,0.196418,4.2e-05,0.8809520000000001,0.782928,1.02566,0.001344,1.550122,1.454101,1.685862,0.001166,7.131571000000001,6.139467,8.712811,0.123147,0.0,0.0,0.0,0.0,0.710979,0.139752,3.8582650000000003,0.183873,1.0,0.9999979999999999,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628088167255428,0.5,0.6000000000000001,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.6000000000000001,0.0,DL,1,20,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,20,264dea66-4e5e-41b6-b2ab-a206650d1e0e,TwoSided,0.99,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
0.330357,0.089749,0.578642,0.00759,0.179118,0.155999,0.20114100000000001,5.2000000000000004e-05,-0.020708,-0.288875,0.244234,0.008646,0.681422,0.45413100000000006,0.941738,0.006936,1.85417,0.47566099999999994,3.441902,0.26917399999999997,0.09834,0.0005780000000000001,0.634316,0.009498000000000001,4.047973000000001,0.852294,10.456875,2.142536,0.9999030000000001,0.988078,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628087655772268,0.5,0.0,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.0,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,265dbbf6-eb5c-45cb-a93b-0476ea6f7fee,TwoSided,0.95,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
1.2616399999999999,0.717635,1.745212,0.024547,0.151109,0.074654,0.6279939999999999,0.002,0.965471,-0.001302,1.520692,0.029781000000000002,1.557809,0.9985950000000001,2.460391,0.034682,8.797148,1.957891,19.379553,4.399815,7.6e-05,0.0,0.050243,3e-06,24.150436,2.760384,557.832397,1378.20813,0.663582,0.0,1.0,0.140925,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628088274988580,0.5,0.0,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.0,0.0,DL,1,5,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,5,266a4b83-a06b-450a-ada0-0d8a32182fed,TwoSided,0,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
0.282513,0.065825,0.565221,0.005915,0.180394,0.153068,0.203379,5.3e-05,-0.071052,-0.303723,0.22560300000000003,0.0067269999999999995,0.6360779999999999,0.42193500000000006,0.9090879999999999,0.00551,1.573399,0.36229,3.2619380000000002,0.202308,0.150306,0.0011070000000000001,0.717136,0.013884,3.188114,0.679181,10.352737,1.593858,0.999973,0.988875,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628085711872277,0.5,0.0,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.0,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,2671c67a-62b6-4e40-80b6-49d17e43cbb0,TwoSided,0.9,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
0.791077,0.623205,0.938738,0.002942,0.165525,0.14288199999999998,0.18924100000000002,5.5e-05,0.46665500000000004,0.26716999999999996,0.6323350000000001,0.0035369999999999998,1.1155,0.95157,1.2615239999999999,0.0027719999999999997,4.792418,3.4307309999999998,6.304271,0.188393,1e-05,0.0,0.000602,0.0,2.09895,0.727341,4.917693,0.402099,0.999999,0.999976,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,effect < 0,sig,1628087534103089,0.5,0.0,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,effect > 0,False,0.5,SignificantSelection,sig,off,sig,0.0,0.0,DL,1,20,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,min(pvalue),max(pvalue),TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,5,20,2681991e-48ed-4d96-9984-c2dad0804d6c,TwoSided,0.9,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,first,effect > 0,min(pvalue),effect > 0
0.953951,0.790776,1.15126,0.00268,0.18992,0.17160999999999998,0.212412,3.9e-05,0.581715,0.41179899999999997,0.792199,0.002927,1.326188,1.155084,1.510322,0.0027300000000000002,5.029013,4.089678,6.348527,0.109707,2e-06,0.0,4.3e-05,0.0,1.313545,0.23345700000000003,5.656143,0.36459400000000003,1.0,0.999914,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628086041951495,0.5,0.8,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.8,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,2682f602-4845-47a1-b398-b908e2fcc4ae,TwoSided,0,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
0.46576899999999993,0.399281,0.52898,0.000396,0.188101,0.17471099999999998,0.200764,1.7e-05,0.097098,0.022516,0.162056,0.00041500000000000006,0.834441,0.7615810000000001,0.9120309999999999,0.0005059999999999999,2.477,2.074472,2.830543,0.012487999999999999,0.013836000000000001,0.004647,0.038036,2e-05,0.254975,0.051484,0.671878,0.010476000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628085878281804,0.5,0.30000000000000004,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.30000000000000004,0.0,DL,1,100,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,100,26e76c69-81e5-478d-9958-546637dad918,TwoSided,0.75,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
0.42079700000000003,0.19162300000000002,0.679549,0.004753,0.179074,0.15908,0.204795,4.6e-05,0.06981699999999999,-0.19962,0.365064,0.00527,0.771776,0.558293,1.0256610000000002,0.004592000000000001,2.35596,0.95995,4.23515,0.171336,0.028963,2.3e-05,0.33708,0.001019,2.8770569999999998,0.779524,7.123725,0.669504,0.999993,0.999366,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628086940825561,0.5,0.1,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.1,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.005,0.0,0.005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,271933d5-4b47-418b-a35a-c8c21271bc95,TwoSided,0.75,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
0.969355,0.786284,1.192768,0.003486,0.194902,0.176509,0.213538,3.9e-05,0.587356,0.400808,0.826248,0.003997,1.351356,1.168966,1.559288,0.003274,4.981111,3.884239,6.378319,0.14214300000000002,3e-06,0.0,0.000103,0.0,1.822071,0.554505,4.461201,0.42475799999999997,1.0,0.9999899999999999,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628086064540777,0.5,0.9,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.9,0.0,DL,1,25,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.05,0.0,0.05,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,25,2760c9fa-0d45-4e46-bf83-cd49669ea547,TwoSided,0.25,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
0.717676,0.627093,0.799851,0.0006940000000000001,0.202004,0.190654,0.211892,9e-06,0.321756,0.22579000000000002,0.410206,0.000769,1.113597,1.0283959999999999,1.195496,0.000686,3.5537959999999997,3.062721,4.062027,0.021631,0.000437,4.9e-05,0.002193,0.0,0.400696,0.114923,1.348881,0.015841,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LinearModel,1,1000,2.5,all,sig,,,1628087369523456,0.5,0.7000000000000001,1.0,max(pvalue),effect > 0,effect > 0,0.0,id == 2,0.5,1,24,1,DefaultResearchStrategy,0.0,effect < 0,sig,mvnorm_distribution,False,2,effect > 0,RandomEffectEstimator,,False,0.5,SignificantSelection,sig,off,sig,0.7000000000000001,0.0,DL,1,100,OutliersRemoval,1.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,effect > 0,False,0.0,,,TTest,True,True,1.0,3,random,Both,1.0,2,0.0005,0.0,0.0005,0,0.3,EggersTestEstimator,True,min(pvalue),effect > 0,0.1,True,min(pvalue),effect > 0,id == 3,Both,4,1,100,27f92870-d633-4eb4-962d-f706dfaa6109,TwoSided,0.9,sig,0.0,OptionalStopping,0.0,StandardizedMeanDifference,sig,0.0,sig,0.5,effect > 0,2,0.0,sig,True,0.0,sig,3.5,,,min(pvalue),effect > 0
