"","value","col_code","sizeclass","size","is_hacked","es"
"134",0.559494787865446,8,"M","Small",FALSE,0.3
"135",0.562513785415228,8,"M","Small",FALSE,0.35
"136",0.562052245452636,8,"M","Small",FALSE,0.4
"137",0.560121134017074,8,"M","Small",FALSE,0.45
"138",0.563747533256322,8,"M","Small",FALSE,0.5
"139",0.548297583164596,8,"M","Small",FALSE,0.55
"140",0.540910614477442,8,"M","Small",FALSE,0.6
"141",0.534395156923034,8,"M","Small",FALSE,0.65
"142",0.512151598936867,8,"M","Small",FALSE,0.7
"143",0.495448541779994,8,"M","Small",FALSE,0.75
"144",0.477790844128327,8,"M","Small",FALSE,0.8
"145",0.453831207687613,8,"M","Small",FALSE,0.85
"146",0.431999229483649,8,"M","Small",FALSE,0.9
"147",0.411960802297714,8,"M","Small",FALSE,0.95
"148",0.379901734973921,8,"M","Small",FALSE,1
"149",0.622204460481165,9,"M","Small",TRUE,0
"150",0.617043989487663,9,"M","Small",TRUE,0.05
"151",0.606592760600079,9,"M","Small",TRUE,0.1
"152",0.599721972477633,9,"M","Small",TRUE,0.15
"153",0.569281581983217,9,"M","Small",TRUE,0.2
"154",0.539407181506861,9,"M","Small",TRUE,0.25
"155",0.505402923451359,9,"M","Small",TRUE,0.3
"156",0.459357477299126,9,"M","Small",TRUE,0.35
"157",0.419734520110671,9,"M","Small",TRUE,0.4
"158",0.387440068943802,9,"M","Small",TRUE,0.45
"159",0.351287901658653,9,"M","Small",TRUE,0.5
"160",0.307680505102901,9,"M","Small",TRUE,0.55
"161",0.282610894319431,9,"M","Small",TRUE,0.6
"162",0.256305704111253,9,"M","Small",TRUE,0.65
"163",0.235408078037526,9,"M","Small",TRUE,0.7
"164",0.216665144337948,9,"M","Small",TRUE,0.75
"165",0.192038765970787,9,"M","Small",TRUE,0.8
"166",0.175912718382239,9,"M","Small",TRUE,0.85
"167",0.159109811737051,9,"M","Small",TRUE,0.9
"168",0.17451554943158,9,"M","Small",TRUE,0.95
"169",0.159751979014733,9,"M","Small",TRUE,1
"170",0.00135301754905652,10,"L","Large",FALSE,0
"171",-0.000116956001206529,10,"L","Large",FALSE,0.05
